id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
6415,0,Male,35,25 - 45,African-American,0,0,0,4,Unknown
6419,1,Female,37,25 - 45,African-American,1,0,0,7,Unknown
6420,0,Female,32,25 - 45,African-American,0,0,0,0,Unknown
6421,0,Female,33,25 - 45,African-American,0,0,0,3,Middle
6422,0,Male,38,25 - 45,Other,0,0,0,2,High
6425,0,Female,26,25 - 45,African-American,0,0,0,3,Unknown
6429,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
6431,1,Male,69,Greater than 45,African-American,0,0,0,22,Unknown
6432,0,Male,31,25 - 45,Hispanic,0,0,1,2,Unknown
6433,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
6435,1,Male,30,25 - 45,African-American,0,0,0,9,High
6437,0,Male,21,Less than 25,Caucasian,0,0,0,1,Unknown
6439,0,Male,21,Less than 25,Caucasian,0,0,0,1,Unknown
6441,0,Male,29,25 - 45,Caucasian,0,0,0,0,Unknown
6445,0,Male,23,Less than 25,African-American,0,0,0,1,Unknown
6446,0,Male,26,25 - 45,Hispanic,0,0,0,0,Unknown
6447,0,Male,41,25 - 45,Caucasian,0,0,0,0,Unknown
6448,0,Male,45,Greater than 45,African-American,0,0,0,0,Middle
6451,0,Male,64,Greater than 45,Caucasian,0,0,0,0,Unknown
6455,0,Male,40,25 - 45,Hispanic,0,0,0,2,Unknown
6457,1,Female,50,Greater than 45,African-American,0,0,0,5,Unknown
6458,0,Male,32,25 - 45,African-American,0,0,0,4,Unknown
6459,1,Male,37,25 - 45,Other,2,0,0,11,Unknown
6461,0,Female,21,Less than 25,African-American,0,0,0,0,Middle
6463,0,Male,31,25 - 45,Caucasian,0,0,1,2,Unknown
6465,0,Male,39,25 - 45,Hispanic,0,0,0,0,Unknown
6467,1,Male,23,Less than 25,Hispanic,0,0,0,6,Middle
6471,0,Male,53,Greater than 45,Caucasian,0,0,0,2,Unknown
6472,1,Male,30,25 - 45,African-American,0,0,0,11,Middle
6473,1,Male,30,25 - 45,African-American,0,0,0,11,Middle
6474,0,Female,35,25 - 45,African-American,0,0,0,0,Unknown
6477,0,Male,26,25 - 45,Caucasian,0,0,0,5,Unknown
6481,1,Male,29,25 - 45,African-American,0,0,0,13,Middle
6483,1,Male,29,25 - 45,African-American,0,0,0,13,Middle
6484,1,Male,29,25 - 45,African-American,0,0,0,13,Middle
6485,1,Male,29,25 - 45,African-American,0,0,0,13,Middle
6487,0,Male,26,25 - 45,Hispanic,0,0,0,0,Unknown
6489,1,Male,30,25 - 45,Caucasian,0,0,0,13,Middle
6491,1,Male,25,25 - 45,African-American,0,0,0,5,Middle
6493,1,Male,45,Greater than 45,Hispanic,0,0,0,8,Unknown
6497,0,Male,24,Less than 25,Caucasian,0,0,0,1,Unknown
6498,0,Male,32,25 - 45,Caucasian,0,0,0,0,Unknown
6499,0,Male,31,25 - 45,Caucasian,0,0,0,2,Unknown
6500,0,Male,22,Less than 25,African-American,0,0,1,0,High
6503,1,Male,41,25 - 45,African-American,0,0,0,8,Middle
6507,1,Male,28,25 - 45,Other,0,0,0,12,Unknown
6509,0,Male,51,Greater than 45,Caucasian,0,0,0,0,Unknown
6510,0,Male,56,Greater than 45,African-American,0,0,0,4,Unknown
6511,0,Male,56,Greater than 45,African-American,0,0,0,4,Unknown
6513,1,Female,37,25 - 45,African-American,0,0,0,13,High
6515,0,Male,22,Less than 25,African-American,0,0,2,0,Middle
6517,0,Male,34,25 - 45,Other,0,0,0,0,Unknown
6519,0,Female,42,25 - 45,Hispanic,0,0,0,0,Unknown
6523,0,Male,19,Less than 25,African-American,0,0,0,0,High
6524,0,Male,45,Greater than 45,Caucasian,0,0,0,2,Unknown
6525,0,Female,34,25 - 45,Caucasian,0,0,0,3,Unknown
6526,0,Female,34,25 - 45,Caucasian,0,0,0,3,Unknown
6529,1,Female,33,25 - 45,African-American,0,0,0,5,Middle
6533,1,Male,52,Greater than 45,African-American,0,0,0,7,Middle
6535,1,Male,43,25 - 45,African-American,0,0,0,6,Middle
6536,1,Male,43,25 - 45,African-American,0,0,0,6,Middle
6537,1,Male,43,25 - 45,African-American,0,0,0,6,Middle
6539,0,Male,23,Less than 25,African-American,0,0,0,3,Unknown
6541,0,Male,33,25 - 45,Caucasian,0,0,0,3,Unknown
6543,0,Male,26,25 - 45,African-American,1,0,0,3,Middle
6545,0,Female,20,Less than 25,African-American,0,0,0,0,Unknown
6549,0,Male,35,25 - 45,Hispanic,0,0,0,1,Middle
6550,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
6551,0,Male,27,25 - 45,African-American,0,0,0,1,Middle
6552,0,Male,40,25 - 45,Other,0,0,0,1,Unknown
6555,0,Male,38,25 - 45,Caucasian,0,0,0,3,Middle
6559,0,Female,51,Greater than 45,African-American,0,0,0,2,Unknown
6561,0,Male,34,25 - 45,Hispanic,0,0,0,0,Unknown
6562,0,Male,22,Less than 25,Caucasian,0,0,0,0,Unknown
6563,0,Male,24,Less than 25,Hispanic,0,0,0,1,Unknown
6565,0,Male,32,25 - 45,Other,0,0,0,2,Unknown
6567,0,Male,40,25 - 45,Hispanic,0,0,0,0,Unknown
6569,0,Male,27,25 - 45,African-American,0,0,0,3,Unknown
6571,0,Male,58,Greater than 45,African-American,0,0,0,2,Unknown
6575,0,Male,58,Greater than 45,African-American,0,0,0,2,Unknown
6576,0,Male,58,Greater than 45,African-American,0,0,0,2,Unknown
6577,0,Male,67,Greater than 45,Caucasian,0,0,0,0,Unknown
6578,1,Male,59,Greater than 45,African-American,0,0,0,14,High
6581,0,Male,24,Less than 25,African-American,0,0,0,1,Unknown
6585,0,Male,34,25 - 45,African-American,0,0,0,0,Unknown
6587,1,Male,31,25 - 45,Caucasian,0,0,0,6,Unknown
6588,1,Male,31,25 - 45,Caucasian,0,0,0,6,Unknown
6589,0,Female,50,Greater than 45,Caucasian,0,0,0,2,High
6591,1,Male,30,25 - 45,African-American,0,0,0,7,Unknown
6593,0,Male,28,25 - 45,Caucasian,0,0,0,1,Unknown
6595,1,Male,48,Greater than 45,African-American,0,0,0,7,High
6597,0,Male,55,Greater than 45,Caucasian,0,0,0,0,Unknown
6601,0,Male,43,25 - 45,African-American,0,0,0,4,Middle
6602,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
6603,0,Male,29,25 - 45,Other,0,0,0,1,Unknown
6604,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
6607,1,Male,32,25 - 45,African-American,2,0,2,11,Unknown
6611,1,Male,32,25 - 45,African-American,2,0,2,11,Unknown
6613,0,Male,25,25 - 45,Caucasian,0,0,0,2,Middle
6614,0,Male,25,25 - 45,Caucasian,0,0,0,2,Middle
6615,0,Female,32,25 - 45,African-American,0,0,0,0,Middle
6617,0,Male,96,Greater than 45,Hispanic,0,0,0,2,Middle
6619,1,Male,35,25 - 45,African-American,0,0,0,10,Middle
6621,1,Male,27,25 - 45,Hispanic,0,1,1,8,High
6623,1,Male,27,25 - 45,Hispanic,0,1,1,8,High
6627,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
6628,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
6629,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
6630,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
6633,0,Male,34,25 - 45,African-American,0,0,0,0,Middle
6637,0,Male,41,25 - 45,African-American,0,0,0,1,Unknown
6639,1,Male,26,25 - 45,African-American,0,0,1,12,Middle
6640,1,Male,26,25 - 45,African-American,0,0,1,12,Middle
6641,0,Male,42,25 - 45,African-American,0,0,0,0,High
6643,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
6645,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
6647,0,Male,35,25 - 45,Caucasian,0,0,0,4,Unknown
6649,0,Male,54,Greater than 45,Caucasian,0,0,0,1,Unknown
6653,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
6654,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
6655,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
6656,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
6659,0,Male,21,Less than 25,African-American,0,0,0,1,Unknown
6663,1,Male,34,25 - 45,African-American,1,0,0,11,Middle
6665,1,Male,34,25 - 45,African-American,1,0,0,11,Middle
6666,1,Male,26,25 - 45,Hispanic,0,0,0,9,Unknown
6667,1,Male,26,25 - 45,Hispanic,0,0,0,9,Unknown
6669,0,Male,64,Greater than 45,African-American,0,0,0,0,Unknown
6671,0,Male,54,Greater than 45,African-American,0,0,0,0,Unknown
6673,0,Male,29,25 - 45,Other,0,0,0,2,Middle
6675,0,Female,22,Less than 25,Caucasian,0,1,1,2,Unknown
6679,0,Female,25,25 - 45,African-American,0,0,0,2,Middle
6680,0,Female,25,25 - 45,African-American,0,0,0,2,Middle
6681,0,Female,25,25 - 45,African-American,0,0,0,2,Middle
6682,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
6685,0,Female,35,25 - 45,African-American,0,0,0,0,Unknown
6689,0,Male,28,25 - 45,Caucasian,0,0,1,2,Unknown
6691,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
6692,0,Male,52,Greater than 45,Caucasian,0,0,0,1,Unknown
6693,0,Male,30,25 - 45,African-American,0,0,0,1,High
6695,0,Male,31,25 - 45,African-American,0,1,0,3,Unknown
6697,1,Male,45,Greater than 45,Caucasian,0,0,0,19,High
6699,1,Male,45,Greater than 45,Caucasian,0,0,0,19,High
6701,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
6705,0,Male,57,Greater than 45,Caucasian,0,0,0,1,Unknown
6706,0,Male,21,Less than 25,Other,0,0,0,1,Unknown
6707,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
6708,0,Female,45,Greater than 45,Caucasian,0,0,0,1,Middle
6711,0,Female,29,25 - 45,African-American,0,0,0,1,Unknown
6715,0,Male,33,25 - 45,Caucasian,0,0,0,3,Middle
6717,1,Male,23,Less than 25,Caucasian,0,0,4,4,Middle
6718,1,Male,23,Less than 25,Caucasian,0,0,4,4,Middle
6719,0,Female,42,25 - 45,African-American,0,0,0,2,Unknown
6721,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
6723,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
6725,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
6727,1,Male,43,25 - 45,African-American,0,0,0,10,Unknown
6731,0,Male,28,25 - 45,African-American,0,0,0,2,Middle
6732,0,Male,37,25 - 45,African-American,0,0,0,3,Middle
6733,0,Female,52,Greater than 45,Caucasian,0,0,0,0,Unknown
6734,0,Male,26,25 - 45,Caucasian,0,0,0,0,Middle
6737,0,Male,28,25 - 45,Caucasian,0,0,0,4,High
6741,0,Male,23,Less than 25,Caucasian,0,0,1,3,Middle
6743,0,Male,23,Less than 25,Caucasian,0,0,1,3,Middle
6744,0,Male,23,Less than 25,Caucasian,0,0,1,3,Middle
6745,1,Female,36,25 - 45,Caucasian,0,0,0,6,Unknown
6747,0,Male,31,25 - 45,Caucasian,0,0,1,3,Middle
6749,0,Female,55,Greater than 45,Caucasian,0,0,0,0,Unknown
6751,0,Male,37,25 - 45,African-American,0,0,0,2,Unknown
6753,0,Male,41,25 - 45,African-American,0,0,0,0,Unknown
6757,1,Male,41,25 - 45,African-American,0,0,0,13,Unknown
6758,1,Male,41,25 - 45,African-American,0,0,0,13,Unknown
6759,1,Male,33,25 - 45,African-American,0,0,0,6,Unknown
6760,1,Male,27,25 - 45,African-American,0,1,0,7,Unknown
6763,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
6767,0,Male,24,Less than 25,Caucasian,0,0,0,0,Middle
6769,0,Male,23,Less than 25,Other,0,0,0,2,Unknown
6770,1,Male,30,25 - 45,African-American,0,1,0,10,Unknown
6771,0,Male,55,Greater than 45,Caucasian,0,0,0,1,Unknown
6773,0,Male,55,Greater than 45,Caucasian,0,0,0,1,Unknown
6775,1,Male,26,25 - 45,African-American,0,0,0,13,Middle
6777,1,Male,26,25 - 45,African-American,0,0,0,13,Middle
6779,1,Male,26,25 - 45,African-American,0,0,0,13,Middle
6783,0,Male,35,25 - 45,African-American,0,0,0,0,Unknown
6784,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
6785,0,Male,21,Less than 25,Caucasian,0,0,0,0,Unknown
6786,0,Male,34,25 - 45,Native American,0,0,0,0,Unknown
6789,0,Female,32,25 - 45,African-American,0,0,0,0,Unknown
6793,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
6795,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
6796,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
6797,0,Male,45,Greater than 45,Caucasian,0,0,0,0,Unknown
6799,0,Male,35,25 - 45,Hispanic,0,0,0,1,Unknown
6801,0,Male,26,25 - 45,African-American,0,0,0,4,High
6803,0,Male,26,25 - 45,African-American,0,0,0,4,High
6805,0,Male,24,Less than 25,Caucasian,0,0,0,3,High
6809,1,Male,31,25 - 45,African-American,0,2,0,8,Middle
6810,1,Male,31,25 - 45,African-American,0,2,0,8,Middle
6811,0,Male,22,Less than 25,African-American,0,1,0,2,Unknown
6812,0,Male,30,25 - 45,African-American,0,0,0,2,Unknown
6815,1,Male,44,25 - 45,Caucasian,0,0,0,6,Middle
6819,0,Female,41,25 - 45,African-American,0,0,0,4,Unknown
6821,1,Male,56,Greater than 45,African-American,0,0,0,9,Unknown
6822,0,Male,21,Less than 25,African-American,0,0,0,1,Unknown
6823,1,Male,58,Greater than 45,Caucasian,0,0,0,11,Unknown
6825,0,Male,26,25 - 45,Hispanic,0,0,1,3,Unknown
6827,0,Male,36,25 - 45,African-American,0,0,0,1,High
6829,0,Female,48,Greater than 45,Caucasian,0,0,0,1,Unknown
6831,1,Male,27,25 - 45,Caucasian,0,0,0,6,Middle
6835,0,Male,39,25 - 45,Caucasian,0,0,0,2,Unknown
6836,0,Male,31,25 - 45,Hispanic,0,0,0,0,Unknown
6837,0,Female,25,25 - 45,Caucasian,0,0,0,0,Unknown
6838,0,Male,51,Greater than 45,Caucasian,0,0,0,1,Unknown
6841,0,Male,30,25 - 45,African-American,0,0,0,0,Middle
6845,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
6847,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
6848,0,Male,57,Greater than 45,Caucasian,0,0,0,0,Unknown
6849,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
6851,0,Male,20,Less than 25,African-American,0,0,1,2,Unknown
6853,1,Male,51,Greater than 45,African-American,0,0,0,8,High
6855,1,Male,51,Greater than 45,African-American,0,0,0,8,High
6857,1,Male,27,25 - 45,African-American,0,0,0,5,Middle
6861,1,Male,27,25 - 45,African-American,0,0,0,5,Middle
6862,0,Male,26,25 - 45,African-American,0,0,2,0,Unknown
6863,0,Male,23,Less than 25,Caucasian,0,0,0,3,High
6864,0,Male,23,Less than 25,Caucasian,0,0,0,3,High
6867,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Unknown
6871,0,Male,27,25 - 45,African-American,0,0,0,0,Unknown
6873,0,Male,21,Less than 25,African-American,0,0,1,0,Unknown
6874,1,Male,19,Less than 25,African-American,3,0,0,3,High
6875,1,Male,19,Less than 25,African-American,3,0,0,3,High
6877,0,Male,21,Less than 25,African-American,0,0,0,1,Middle
6879,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
6881,0,Male,20,Less than 25,African-American,0,0,1,1,Unknown
6883,1,Male,57,Greater than 45,Caucasian,0,0,0,6,Unknown
6887,1,Male,41,25 - 45,African-American,0,0,0,6,Unknown
6888,0,Male,52,Greater than 45,African-American,0,0,0,1,Unknown
6889,1,Male,23,Less than 25,African-American,0,0,0,5,High
6890,1,Male,23,Less than 25,African-American,0,0,0,5,High
6893,0,Female,33,25 - 45,Hispanic,0,0,0,0,Unknown
6897,0,Male,22,Less than 25,African-American,0,0,0,0,Middle
6899,0,Male,19,Less than 25,African-American,1,0,1,1,High
6900,0,Male,19,Less than 25,African-American,1,0,1,1,High
6901,0,Male,19,Less than 25,African-American,1,0,1,1,High
6903,0,Male,41,25 - 45,Caucasian,0,0,0,1,Middle
6905,0,Male,54,Greater than 45,African-American,0,0,0,0,Middle
6907,1,Male,25,25 - 45,African-American,4,0,0,13,Middle
6909,0,Female,30,25 - 45,Caucasian,0,0,0,0,Middle
6913,0,Female,30,25 - 45,Caucasian,0,0,0,0,Middle
6914,0,Female,30,25 - 45,Caucasian,0,0,0,0,Middle
6915,0,Female,30,25 - 45,Caucasian,0,0,0,0,Middle
6916,0,Female,30,25 - 45,Caucasian,0,0,0,0,Middle
6919,0,Female,40,25 - 45,Caucasian,0,0,0,4,High
6923,1,Male,50,Greater than 45,Caucasian,0,0,0,10,Unknown
6925,0,Male,35,25 - 45,Caucasian,0,0,0,2,Middle
6926,1,Male,28,25 - 45,Caucasian,0,0,0,7,High
6927,1,Male,28,25 - 45,Caucasian,0,0,0,7,High
6929,1,Male,28,25 - 45,Caucasian,0,0,0,7,High
6931,1,Female,38,25 - 45,Other,0,0,0,6,Middle
6933,0,Male,58,Greater than 45,Hispanic,0,0,0,4,Unknown
6935,0,Male,36,25 - 45,Caucasian,0,0,0,1,Unknown
6939,1,Male,27,25 - 45,Other,0,0,0,6,Unknown
6940,0,Male,39,25 - 45,African-American,0,0,0,1,Unknown
6941,0,Male,46,Greater than 45,Other,0,0,0,0,Unknown
6942,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
6945,1,Female,38,25 - 45,Hispanic,0,0,0,20,High
6949,1,Female,38,25 - 45,Hispanic,0,0,0,20,High
6951,1,Male,32,25 - 45,African-American,2,0,0,26,Middle
6952,1,Male,32,25 - 45,African-American,2,0,0,26,Middle
6953,1,Male,32,25 - 45,African-American,2,0,0,26,Middle
6955,1,Male,32,25 - 45,African-American,2,0,0,26,Middle
6957,0,Male,59,Greater than 45,Caucasian,0,0,0,0,Unknown
6959,1,Male,30,25 - 45,Caucasian,0,0,0,19,High
6961,1,Male,30,25 - 45,Caucasian,0,0,0,19,High
6965,0,Male,20,Less than 25,Other,0,0,0,0,Middle
6966,0,Male,20,Less than 25,Other,0,0,0,0,Middle
6967,0,Male,59,Greater than 45,Caucasian,0,0,0,0,Unknown
6968,0,Female,44,25 - 45,Caucasian,0,0,0,1,Middle
6971,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
6975,1,Male,26,25 - 45,African-American,0,1,1,9,Middle
6977,1,Male,30,25 - 45,African-American,0,1,0,9,High
6978,0,Female,35,25 - 45,Caucasian,0,0,0,2,Unknown
6979,1,Male,25,25 - 45,African-American,0,1,1,3,Middle
6981,1,Male,25,25 - 45,African-American,0,1,1,3,Middle
6983,1,Male,40,25 - 45,African-American,0,0,0,7,Unknown
6985,1,Male,40,25 - 45,African-American,0,0,0,7,Unknown
6987,1,Male,40,25 - 45,African-American,0,0,0,7,Unknown
6991,0,Male,47,Greater than 45,African-American,0,0,0,0,Unknown
6992,1,Male,37,25 - 45,African-American,0,0,0,22,Middle
6993,1,Male,37,25 - 45,African-American,0,0,0,22,Middle
6994,1,Male,37,25 - 45,African-American,0,0,0,22,Middle
6997,0,Male,22,Less than 25,Caucasian,1,0,0,2,Unknown
7001,1,Male,38,25 - 45,African-American,0,0,0,8,Middle
7003,0,Male,34,25 - 45,Caucasian,0,0,0,2,Unknown
7004,1,Male,30,25 - 45,African-American,0,1,0,7,Unknown
7005,0,Female,38,25 - 45,Caucasian,0,0,0,0,Middle
7007,1,Male,36,25 - 45,African-American,0,0,0,10,High
7009,1,Male,36,25 - 45,African-American,0,0,0,10,High
7011,0,Male,34,25 - 45,African-American,0,0,0,0,Unknown
7013,1,Male,20,Less than 25,Hispanic,0,2,2,2,Unknown
7017,0,Male,25,25 - 45,Hispanic,0,0,0,0,Unknown
7018,0,Male,43,25 - 45,Caucasian,0,0,0,0,Unknown
7019,0,Female,20,Less than 25,African-American,0,0,0,0,Unknown
7020,1,Male,27,25 - 45,African-American,0,0,0,5,Unknown
7023,0,Male,46,Greater than 45,Caucasian,0,0,0,0,Unknown
7027,0,Male,40,25 - 45,Caucasian,0,0,0,1,Unknown
7029,0,Male,49,Greater than 45,African-American,0,0,0,0,Unknown
7030,1,Male,34,25 - 45,African-American,0,0,0,16,Middle
7031,1,Male,34,25 - 45,African-American,0,0,0,16,Middle
7033,0,Male,31,25 - 45,Caucasian,0,0,0,3,High
7035,0,Male,32,25 - 45,Hispanic,0,0,0,0,High
7037,0,Male,32,25 - 45,Hispanic,0,0,0,0,High
7039,1,Male,31,25 - 45,Caucasian,0,1,1,4,Middle
7043,0,Male,31,25 - 45,Hispanic,0,0,0,0,Unknown
7044,0,Male,29,25 - 45,Hispanic,0,0,0,0,Unknown
7045,1,Male,36,25 - 45,African-American,0,0,0,5,High
7046,0,Male,39,25 - 45,African-American,0,0,0,2,Unknown
7049,1,Male,35,25 - 45,African-American,0,0,0,7,Middle
7053,0,Male,30,25 - 45,African-American,0,0,0,1,Middle
7055,0,Male,35,25 - 45,Hispanic,0,0,1,0,Unknown
7056,0,Male,23,Less than 25,Hispanic,0,0,0,0,Middle
7057,0,Female,24,Less than 25,Hispanic,0,0,0,1,Unknown
7059,1,Male,27,25 - 45,African-American,0,0,0,5,Unknown
7061,0,Male,37,25 - 45,African-American,0,0,0,0,Unknown
7063,1,Male,25,25 - 45,African-American,0,0,2,3,Unknown
7065,1,Male,25,25 - 45,African-American,0,0,2,3,Unknown
7069,1,Male,33,25 - 45,Hispanic,0,0,0,8,High
7070,1,Male,49,Greater than 45,African-American,1,0,0,17,Unknown
7071,0,Female,27,25 - 45,African-American,0,0,0,0,Unknown
7072,0,Male,28,25 - 45,African-American,0,0,0,3,Unknown
7075,1,Male,46,Greater than 45,African-American,0,0,0,12,Unknown
7079,0,Male,30,25 - 45,African-American,0,0,0,4,Middle
7081,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
7082,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
7083,1,Male,26,25 - 45,African-American,0,1,0,5,Unknown
7085,0,Male,25,25 - 45,African-American,0,0,0,1,High
7087,0,Male,25,25 - 45,African-American,0,0,0,1,High
7089,0,Male,47,Greater than 45,Caucasian,0,0,0,1,Unknown
7091,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
7095,0,Male,49,Greater than 45,Other,0,0,0,0,Middle
7096,0,Female,41,25 - 45,Caucasian,0,0,0,2,Unknown
7097,1,Male,30,25 - 45,African-American,0,0,0,12,Middle
7098,1,Male,30,25 - 45,African-American,0,0,0,12,Middle
7101,1,Male,30,25 - 45,African-American,0,0,0,12,Middle
7105,0,Female,24,Less than 25,African-American,0,0,0,1,Unknown
7107,0,Male,32,25 - 45,Other,0,0,0,0,Unknown
7108,0,Male,25,25 - 45,African-American,0,0,0,4,Middle
7109,0,Male,25,25 - 45,African-American,0,0,0,4,Middle
7111,0,Male,53,Greater than 45,Caucasian,0,0,0,1,Unknown
7113,0,Male,21,Less than 25,African-American,0,0,0,0,High
7115,0,Female,45,Greater than 45,Caucasian,0,0,0,4,Unknown
7117,0,Male,29,25 - 45,Hispanic,0,0,0,1,Unknown
7121,0,Male,53,Greater than 45,Other,0,0,0,4,Middle
7122,0,Female,38,25 - 45,African-American,0,0,0,2,Unknown
7123,0,Female,38,25 - 45,African-American,0,0,0,2,Unknown
7124,0,Female,38,25 - 45,African-American,0,0,0,2,Unknown
7127,0,Female,38,25 - 45,African-American,0,0,0,2,Unknown
7131,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
7133,0,Male,49,Greater than 45,African-American,0,0,0,2,Unknown
7134,0,Female,24,Less than 25,Other,0,0,0,0,Unknown
7135,1,Male,24,Less than 25,Other,0,1,9,2,Middle
7137,1,Male,24,Less than 25,Other,0,1,9,2,Middle
7139,0,Male,39,25 - 45,Caucasian,0,0,0,5,Unknown
7141,0,Male,20,Less than 25,Caucasian,0,0,0,0,High
7143,0,Male,20,Less than 25,Caucasian,0,0,0,0,High
7147,0,Male,31,25 - 45,African-American,0,0,0,2,Unknown
7148,0,Male,29,25 - 45,Caucasian,0,0,0,0,Unknown
7149,1,Male,25,25 - 45,African-American,0,0,0,5,Unknown
7150,1,Male,28,25 - 45,Hispanic,0,0,0,10,Unknown
7153,1,Male,28,25 - 45,Hispanic,0,0,0,10,Unknown
7157,0,Male,21,Less than 25,African-American,0,0,0,1,Middle
7159,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
7160,0,Male,69,Greater than 45,Caucasian,0,0,0,0,Unknown
7161,0,Male,21,Less than 25,Caucasian,0,0,0,1,Middle
7163,1,Male,27,25 - 45,African-American,2,0,0,6,Middle
7165,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
7167,0,Male,26,25 - 45,African-American,0,0,0,2,Unknown
7169,1,Male,28,25 - 45,African-American,0,1,0,14,High
7173,0,Male,25,25 - 45,African-American,0,0,0,1,Unknown
7174,0,Female,21,Less than 25,African-American,0,0,0,0,Unknown
7175,0,Male,56,Greater than 45,Caucasian,0,0,0,2,Unknown
7176,1,Male,34,25 - 45,African-American,0,0,0,22,Unknown
7179,1,Male,35,25 - 45,Hispanic,0,0,0,7,Unknown
7183,0,Male,22,Less than 25,Caucasian,0,0,2,0,Unknown
7185,0,Male,22,Less than 25,Caucasian,0,0,2,0,Unknown
